Country,EdLevel,YearsCode,Employment,ConvertedComp
69,1,20,0,54049
125,2,9,0,70572
7,0,14,0,110236
7,0,13,0,66810
151,0,18,0,162000
28,2,3,0,60505
62,0,5,0,9773
15,0,5,2,127000
39,0,6,0,121572
12,0,2,0,4236
117,0,8,0,33924
64,0,4,1,8556
60,0,3,0,38916
117,0,10,1,3252
48,2,2,0,32424
118,2,0.5,0,11328
68,1,11,0,105072
62,2,4,0,12566
50,2,10,0,70264
68,0,15,0,115572
47,2,0.5,0,35028
8,2,18,1,35028
111,0,10,0,47400
112,0,3,0,15192
15,0,5,0,42156
149,2,4,0,84019
64,1,6,0,5700
117,0,12,1,37317
135,0,13,0,51552
99,3,8,0,75669
62,2,6,0,6534
69,2,12,0,124313
33,0,2,0,13068
39,1,4,1,41688
113,2,3,0,23352
48,2,2,0,37834
62,0,1,0,5305
112,1,15,2,77556
0,0,3,0,4356
7,1,10,0,120257
50,1,3,0,27241
82,3,3,0,32424
113,2,8,0,43239
117,2,12,0,110000
8,0,2,0,38915
138,2,10,0,66283
48,2,1,0,43239
22,1,3,0,13740
48,3,4,0,43239
39,0,1,0,60096
131,1,4,0,41077
127,2,7,0,43239
62,2,4,0,11169
39,2,6,0,107676
50,0,17,0,64859
62,0,3,0,4356
131,1,18,2,75669
62,0,3,0,6981
132,0,5,0,9228
118,2,12,0,15096
62,0,6,0,15576
22,0,4,0,30240
149,3,5,0,651468
151,1,4,2,50400
60,0,7,0,31716
50,2,4,0,59454
44,1,6,0,22056
15,0,3,0,44100
62,0,8,0,33508
103,0,3,0,21950
15,1,13,0,75669
151,2,8,0,123000
50,2,14,0,97288
149,2,3,0,41363
126,1,4,2,28536
147,2,15,0,58728
62,0,0.5,0,19608
50,1,15,0,58373
131,0,9,0,52968
155,0,1,0,6204
8,1,2,0,10764
135,1,15,0,63816
62,2,3,0,10611
62,0,2,0,3348
135,2,10,0,78552
62,0,2,0,3852
24,2,10,0,35136
147,0,3,0,31200
151,2,25,0,120000
131,2,4,0,460500
144,0,2,0,19728
118,2,3,0,6420
66,2,6,0,1000000
36,2,12,0,25980
99,0,1,0,54049
136,2,9,0,1000000
62,0,5,0,4692
50,2,5,0,778308
5,1,9,0,13620
135,1,9,0,86400
50,0,5,0,63237
22,0,6,0,19788
149,0,4,0,45241
131,1,0.5,1,7788
132,0,2,0,7908
36,1,6,0,37824
149,1,19,0,96945
149,2,6,0,226204
24,2,2,0,23868
62,0,2,0,1680
68,1,20,0,96312
149,0,4,0,84019
48,2,12,0,27888
112,2,0.5,0,8196
69,1,20,0,32429
112,2,4,0,36444
149,2,4,0,124089
151,0,30,0,134000
127,0,0.5,0,28536
72,0,8,0,56417
131,0,3,0,267216
149,0,10,0,148648
82,0,3,0,29832
112,1,1,0,10632
24,1,0.5,0,11940
131,0,2,0,35672
50,0,2,1,24000
7,3,5,0,73491
22,0,11,0,90708
135,1,7,0,67500
50,2,1,0,36324
149,1,12,0,45241
48,2,4,0,41064
107,0,3,0,2952
62,0,13,0,13962
144,2,1,0,21696
62,0,4,0,10471
48,2,12,2,63778
82,2,2,0,23352
42,0,6,0,23076
50,2,4,0,70264
62,0,4,0,10471
50,3,10,0,70264
28,0,19,0,68068
151,0,15,0,105000
39,2,10,0,85104
144,0,2,0,14796
112,1,1,0,9108
66,0,19,0,64859
82,0,7,0,49296
109,2,11,0,150000
149,0,4,0,45241
62,0,5,0,15084
112,0,3,0,21264
30,0,3,0,13716
62,2,6,0,27225
22,0,10,0,10992
50,1,3,0,31128
136,0,17,0,162638
62,2,2,0,3240
24,0,4,0,25200
135,2,2,0,45780
149,0,3,0,35546
151,0,7,0,86000
151,0,2,0,75000
62,1,0.5,0,4860
47,2,12,0,55130
149,2,28,0,90482
136,0,7,1,50824
131,1,2,0,24863
151,0,9,0,120000
48,0,13,2,32424
110,0,6,0,14904
151,1,12,0,103000
69,1,27,0,23352
22,0,1,0,8244
15,0,0.5,2,32424
20,0,5,0,14232
62,0,2,0,20943
48,2,2,0,19452
48,2,5,0,61616
151,0,8,0,110244
151,0,22,2,0
74,0,1,0,7116
151,0,30,0,180000
149,2,7,0,96945
50,2,3,0,50806
22,3,24,0,49476
99,1,12,0,60535
149,0,10,0,651468
107,0,3,0,3888
50,0,10,0,972888
131,3,16,0,92964
22,1,3,2,8244
52,2,5,0,17836
48,2,12,0,108098
131,2,15,0,55130
151,0,28,0,1440000
36,2,3,0,22608
151,0,1,1,60000
15,0,17,0,84312
50,1,2,0,28536
135,0,9,0,76092
60,1,9,2,69276
149,3,7,0,69800
71,1,22,0,71943
151,0,7,0,2000000
50,1,6,0,44969
149,0,5,0,74970
48,0,2,0,19728
22,1,4,0,10716
151,0,2,0,60000
151,0,13,0,160000
151,2,12,0,2000000
22,3,0.5,0,5580
151,1,6,0,864000
125,0,2,0,58176
135,1,6,0,53508
91,0,3,2,20040
135,0,4,0,39276
68,0,25,0,210132
99,0,1,0,428064
50,2,4,0,466980
28,1,2,0,49160
151,2,7,0,104500
99,0,23,2,176200
151,0,12,0,115000
151,0,10,0,120000
62,0,1,0,0
149,3,1,0,45241
28,2,15,0,105884
48,3,3,0,19452
69,2,8,0,48644
151,0,10,0,160000
8,2,5,0,94045
69,3,3,0,41077
151,0,18,0,110000
99,2,7,0,162147
22,1,5,0,9900
151,0,5,0,58000
62,0,0.5,0,227016
50,1,5,0,64859
151,0,10,0,110000
136,1,5,1,64044
43,1,5,0,11856
151,0,1,0,58000
0,3,27,2,0
151,0,9,0,90000
113,2,7,0,70264
147,1,3,0,9792
30,3,5,0,96023
50,2,14,0,57072
31,1,12,0,26484
112,2,2,0,17616
149,1,5,0,387780
99,0,8,0,67452
149,0,3,0,36193
151,0,0.5,0,68000
50,1,1,0,7584
28,2,4,0,158826
50,0,1,0,38916
149,3,5,0,853116
12,0,5,0,9888
112,1,4,0,12144
62,2,1,0,1512
146,0,3,0,11136
52,2,7,0,24648
151,1,21,0,185000
64,0,3,1,8556
50,3,2,0,36324
28,0,2,0,726060
66,1,10,0,830196
126,1,5,2,43239
62,2,15,0,58644
47,2,15,0,62268
62,0,9,0,27923
151,0,7,0,111000
39,2,2,0,63228
151,1,13,0,71000
151,0,22,0,175000
54,1,3,0,14940
151,0,7,0,130000
48,0,24,0,183767
151,2,5,0,60000
50,0,8,0,54049
149,0,2,0,29730
22,1,0.5,0,11820
149,1,13,0,61398
135,1,5,0,42158
24,0,2,0,1105
22,0,15,0,30240
69,1,17,2,108098
151,0,18,0,79000
151,1,2,1,55000
151,0,10,0,105000
149,1,34,1,28437
151,0,2,0,55000
151,0,4,0,100000
151,0,2,0,1152000
50,2,20,0,70264
28,0,2,0,35547
131,0,14,0,37834
151,1,3,1,14000
151,0,4,0,95000
48,2,15,0,48000
28,1,3,0,31009
149,0,15,0,51704
149,1,6,0,341244
62,0,3,0,335076
28,0,1,0,60505
105,3,15,0,91711
22,0,3,0,8244
148,0,5,0,94740
151,0,4,0,150000
151,0,6,0,90000
22,0,9,0,20616
69,1,0.5,0,22701
127,1,26,2,59454
62,0,1,0,27923
151,1,15,0,150000
151,0,8,0,88600
62,2,4,0,9888
52,1,4,0,14053
151,1,5,0,110000
47,0,25,0,58368
151,3,15,0,75000
69,0,8,0,46482
22,1,2,0,7368
8,0,15,2,75669
151,0,5,0,50000
136,2,9,0,103682
149,0,15,0,74066
151,1,7,0,140000
151,2,5,0,115000
69,0,2,0,20760
151,3,5,0,220000
22,0,1,0,54972
33,0,3,2,17412
24,3,8,0,5832
147,1,10,0,80256
147,2,4,0,24468
22,0,18,2,12372
151,0,6,0,110000
22,0,6,0,16488
149,0,10,2,129250
36,2,13,2,41568
149,1,4,0,34254
66,0,2,0,603192
151,0,6,0,70000
151,2,7,0,145000
22,0,2,0,6048
151,0,20,0,80000
151,0,2,0,90000
62,0,2,0,7536
69,2,1,0,28646
50,2,4,0,56211
50,2,32,0,129718
65,0,3,0,22140
62,0,6,0,12566
151,0,3,0,95000
66,0,5,0,81074
151,0,1,0,110000
151,0,6,0,201000
151,0,10,0,2000000
91,3,8,0,24240
135,2,16,0,63816
151,1,4,1,10920
79,0,20,0,32424
151,0,21,0,106000
100,1,8,0,90085
151,0,4,0,140000
151,0,6,0,85000
28,2,5,0,52942
151,1,3,0,85000
151,0,24,0,200000
105,1,18,0,83079
151,0,14,0,90000
48,1,1,2,12972
151,0,3,0,73000
151,0,15,0,100000
151,2,13,0,140000
151,1,19,0,103000
151,0,10,0,160000
151,3,0.5,0,70000
28,3,25,0,136136
151,0,6,0,100000
151,0,10,2,2000000
151,0,2,0,80000
50,2,18,0,100531
48,2,6,0,56211
151,0,15,0,205000
28,1,0.5,0,28140
22,0,3,0,6324
151,0,2,0,115000
0,0,1,0,780
149,0,8,0,73678
149,0,23,0,77556
151,0,1,0,150000
151,0,9,0,2000000
151,2,25,1,114000
151,3,10,0,115000
151,1,4,0,125000
28,0,0.5,0,52942
151,2,0.5,0,65000
151,2,32,0,104000
151,2,13,0,1100000
69,2,6,0,25944
151,0,17,0,100000
28,0,2,0,64287
48,2,1,0,36753
117,0,2,0,16284
14,1,3,0,12600
151,0,13,0,155000
91,3,5,0,4524
68,0,3,0,94560
151,0,15,0,123000
151,2,8,0,150000
135,0,5,0,45408
151,2,2,0,40000
62,0,2,0,3348
50,0,7,0,58373
151,0,6,0,85000
29,0,30,0,41395
48,2,3,0,22704
12,1,0.5,0,1416
151,1,0.5,0,60000
22,0,3,0,5808
66,0,3,0,44320
48,2,3,0,47563
151,2,7,0,160000
66,0,2,0,37834
151,2,1,0,47000
22,1,11,0,17868
151,1,25,0,90000
151,0,20,0,150000
28,0,2,0,46891
50,2,5,0,82155
151,0,5,0,2000000
65,1,2,0,16608
151,0,8,2,31800
149,1,3,0,51704
28,0,2,0,60505
91,0,1,1,6468
22,0,5,0,8244
151,0,13,0,2000000
22,1,20,1,14844
62,0,4,0,16754
151,1,6,0,86000
39,2,10,0,100728
79,0,3,1,28536
28,1,6,0,39328
151,1,2,1,25000
8,0,0.5,1,145932
151,3,15,0,135000
151,1,7,0,150000
151,3,4,0,69000
151,1,30,0,175000
107,2,3,0,7788
151,0,30,0,72600
151,3,10,0,56000
151,0,0.5,0,65000
124,0,10,2,264000
151,2,3,0,100000
136,0,4,1,73188
66,1,7,0,83236
151,0,3,0,600000
131,1,13,2,32429
151,0,13,0,94000
151,3,3,0,167000
151,0,4,0,2000000
64,0,5,1,8556
32,0,10,0,48000
110,0,4,0,5316
151,0,42,0,110500
151,0,3,0,11500
151,0,8,0,150000
28,1,5,0,49160
22,0,2,0,7692
61,0,8,0,112884
148,1,15,2,58800
151,1,12,0,170000
151,0,8,0,60000
50,2,4,0,882084
151,0,3,0,120000
22,1,14,0,110870
22,1,9,2,53244
68,0,6,0,112068
151,0,2,0,75000
151,2,31,0,180000
50,2,2,0,59454
151,0,4,0,80000
151,0,30,0,120000
117,2,5,0,17640
118,2,15,0,37752
28,1,40,2,90758
151,2,3,2,36000
151,0,3,0,112000
5,0,8,0,60000
47,2,20,0,95126
22,0,3,0,27492
151,2,3,0,50000
36,2,15,0,43128
147,2,3,0,22020
8,1,2,0,454008
147,2,8,0,80748
68,1,2,0,56040
28,1,4,0,34034
151,0,10,0,145000
118,2,4,0,28308
151,0,5,0,61000
149,1,7,0,50411
22,2,10,0,20845
151,0,0.5,2,100000
31,3,9,0,5292
151,1,8,0,90000
50,0,2,0,38916
50,1,10,0,103776
151,0,4,0,182000
50,2,7,0,60972
131,2,2,0,30267
147,0,0.5,0,8316
28,1,0.5,0,1000000
28,1,10,0,45379
64,1,5,2,5700
151,0,1,0,90000
144,0,10,0,24000
151,0,1,0,92900
151,0,13,0,105000
151,0,6,0,125000
149,2,15,1,77556
151,0,3,0,83200
151,0,2,0,58500
151,1,23,0,121200
149,0,13,0,103408
151,0,3,0,150000
151,0,3,0,100000
8,2,12,0,54312
149,0,6,0,71093
151,0,3,0,151000
69,1,4,0,35672
151,0,9,0,160000
149,2,6,1,10650
151,0,10,0,140000
151,2,12,0,165000
91,0,4,0,29088
61,2,10,0,47028
47,2,18,0,85397
151,0,7,0,134000
151,0,15,0,110000
151,0,4,0,85000
149,3,10,0,129259
149,3,4,0,71093
151,2,3,0,140000
113,1,2,0,16860
151,0,8,0,140000
22,1,22,0,43980
152,0,22,0,30900
8,0,10,0,59454
7,2,5,0,40086
151,0,0.5,0,62000
50,2,12,0,92964
50,3,21,0,134042
151,0,3,0,100000
61,2,6,0,80892
149,0,2,0,38778
31,0,6,0,16248
22,1,0.5,0,4404
151,0,20,0,186000
48,2,1,0,46482
151,0,6,0,126500
151,0,15,0,144000
151,0,4,0,80000
151,0,4,0,2000000
151,0,5,0,170000
22,1,15,0,18326
107,1,3,0,11676
151,0,3,0,81000
51,0,5,0,13476
151,0,9,0,145000
131,0,3,0,19350
151,0,3,0,91000
151,2,17,0,165000
151,2,28,0,220000
151,0,22,0,95000
68,1,7,0,29772
151,0,14,0,120000
149,2,20,0,71093
151,1,12,0,130000
151,1,12,2,100000
149,0,6,0,96945
91,0,3,0,7116
151,1,16,0,2000000
151,3,25,0,86000
151,1,2,0,750
131,0,2,0,15564
151,0,1,0,100000
50,2,10,0,68102
7,2,4,0,94
28,1,13,0,75631
151,0,5,0,130000
151,0,13,0,130000
151,0,24,2,179000
151,0,21,0,250000
151,1,5,0,100000
131,1,1,0,19458
135,0,22,0,50316
151,0,31,0,230000
101,2,10,2,18000
149,2,13,0,33607
151,0,11,0,197500
151,0,26,0,280000
151,0,7,0,77000
147,2,0.5,2,9792
151,0,13,0,280000
7,2,5,0,86853
151,0,3,0,75000
151,2,5,0,190000
151,0,11,0,93000
7,0,6,0,76831
28,0,5,2,90758
151,2,15,0,105000
151,0,18,0,0
113,2,13,0,64859
151,0,11,0,140000
7,0,22,0,66810
7,3,2,0,80172
68,1,3,0,28020
151,3,6,0,300000
151,0,2,0,90000
7,0,10,0,93533
151,0,4,0,1254000
151,1,8,0,160000
7,0,10,0,66810
62,2,5,2,11724
101,0,0.5,0,3504
151,0,13,0,145000
151,1,0.5,0,100000
117,0,3,0,48852
28,0,8,0,106640
7,0,1,1,24720
151,0,4,0,52000
111,0,0.5,0,18960
151,1,11,0,165000
7,1,22,0,103555
151,1,10,0,90000
151,2,21,0,200000
151,2,10,0,115000
50,2,9,1,62697
28,1,13,0,98321
101,1,11,0,16800
151,0,0.5,2,0
151,2,20,0,185000
151,0,4,0,74900
28,0,18,0,151263
100,0,21,0,63890
46,0,2,0,19777
149,2,7,0,72385
151,0,22,2,96000
28,1,3,0,29496
7,0,4,0,58792
111,0,4,0,5928
151,2,29,0,150000
151,0,4,0,85000
7,2,1,0,440940
118,3,45,0,6600
111,0,12,0,16596
7,0,20,0,53448
151,0,2,0,65000
7,0,15,0,110236
151,1,1,2,500000
151,0,20,2,180000
86,0,4,0,9228
96,0,1,0,2064
5,1,3,0,9732
62,2,5,0,13962
130,1,2,0,15096
7,2,3,0,66810
107,2,1,2,1200
151,2,20,0,125000
144,0,6,0,49308
86,0,1,0,11928
62,0,6,0,2508
151,0,25,0,208000
151,2,7,0,430000
26,3,35,0,2349
5,1,9,0,24000
71,2,5,0,89929
28,2,3,0,54455
118,0,8,0,32088
63,2,3,0,3072
32,1,8,0,40800
107,0,0.5,0,3108
129,2,4,0,36024
115,0,14,0,83838
62,0,2,0,3351
99,0,23,0,97288
62,0,3,0,0
151,3,9,0,250000
101,0,3,0,12000
7,3,7,0,70818
122,0,10,0,47988
107,0,3,0,2340
62,0,4,0,16754
62,2,4,0,6981
138,0,5,2,0
151,0,5,2,42000
62,3,4,0,24433
151,0,6,0,330000
7,0,6,0,46767
118,0,5,0,13212
151,3,10,0,90000
62,0,2,0,8377
151,0,2,0,100000
9,0,3,0,21144
62,0,2,0,1680
151,0,8,0,160000
7,0,20,2,167000
63,1,8,0,63000
7,2,5,0,1000000
100,0,3,0,53029
107,0,5,0,12456
151,0,3,0,79000
151,0,2,0,110000
30,0,1,0,6864
62,2,8,0,251316
111,0,2,0,5220
62,2,7,0,6696
7,2,23,2,120257
62,2,3,0,8376
112,0,1,0,15192
158,0,8,0,4200
62,0,0.5,0,1860
115,2,4,0,37727
155,0,3,0,12936
138,2,20,2,49712
118,1,3,0,7548
63,1,1,0,1752
73,0,6,0,18408
139,3,10,2,90000
7,0,2,0,80172
130,0,2,1,8052
50,2,4,2,38916
62,2,10,0,1600000
139,0,0.5,0,23064
50,1,11,0,57292
131,1,12,0,25944
63,0,4,0,24588
63,0,15,0,13176
112,1,0.5,0,9108
12,0,4,0,12
130,0,3,0,58686
155,0,1,0,9312
96,0,1,0,2064
149,0,3,0,496356
144,2,11,0,15780
153,2,15,0,1000000
59,0,4,0,77184
7,1,3,0,56120
118,0,8,0,20760
62,0,0.5,0,2508
63,0,8,0,13176
48,0,0.5,0,32424
7,0,8,0,601284
155,3,2,0,7764
118,2,4,0,13212
112,1,0.5,0,20600
62,0,3,0,10052
30,2,10,0,857352
155,0,2,0,7764
62,2,1,0,5361
74,0,2,1,2964
71,0,18,2,73920
151,0,20,0,85000
62,0,8,0,13962
62,2,3,0,5028
62,0,7,0,1480
50,1,0.5,0,259440
52,0,7,0,23352
129,0,2,0,8004
149,1,5,0,45241
69,0,1,0,14268
48,2,3,0,635616
127,1,5,0,23352
115,0,2,0,402420
62,0,3,1,1176
149,0,3,2,81433
62,2,10,0,11724
62,0,0.5,0,7
62,0,4,0,67020
62,0,1,0,3348
62,0,2,0,3348
112,0,6,0,22776
62,2,9,0,17592
149,0,16,2,161550
98,0,2,0,2101
12,2,2,0,4236
62,0,6,0,8376
118,0,3,0,7548
36,0,5,0,41568
12,0,1,1,2124
139,0,2,0,10764
62,0,6,0,11169
151,2,24,2,192000
48,0,2,2,63564
12,0,2,0,7068
62,0,2,0,5364
6,0,2,0,30000
99,0,9,0,39996
107,0,2,0,3108
149,0,2,0,45241
62,0,4,0,37697
112,1,7,2,51636
136,2,5,0,103682
111,0,5,0,13032
62,1,2,0,558
117,2,3,0,24972
149,0,35,0,122796
155,3,2,0,45540
62,2,2,0,5864
12,1,2,0,1000000
99,1,35,0,64859
62,0,9,0,36300
62,0,8,0,19546
62,0,7,0,29320
107,0,2,0,12000
149,0,25,0,90482
62,0,11,0,16752
7,3,13,0,78167
149,0,28,0,103408
72,0,4,0,13536
66,3,5,0,64859
124,1,25,0,44052
131,0,17,0,54049
107,0,4,0,5040
135,2,28,0,78552
48,2,2,0,29184
132,0,4,0,2640
107,0,6,0,30000
151,1,15,2,12000
98,0,4,0,3672
1,2,5,0,12972
66,0,10,0,42804
47,0,3,0,38916
135,1,11,1,37800
135,2,19,0,50316
62,2,8,0,58644
61,0,25,2,84660
112,0,9,2,75669
107,0,2,0,6228
50,2,5,0,64859
62,0,2,0,60312
12,0,2,0,10248
62,0,5,0,113928
138,2,4,0,70000
50,0,10,0,53184
94,0,15,0,32424
62,0,10,0,1800000
62,0,1,0,3516
48,1,11,2,64860
44,0,4,0,25944
80,0,2,0,10716
62,0,0.5,0,16754
149,0,1,0,32429
48,3,24,0,25944
50,2,2,0,75669
112,2,13,2,75936
50,2,8,0,67021
62,0,2,0,1680
132,0,1,1,4284
62,2,0.5,0,1344
107,2,5,2,9728
62,0,2,0,3351
112,1,3,0,16704
62,1,1,2,1680
33,0,7,0,40404
50,0,2,0,64859
105,2,12,0,77685
135,1,17,0,61368
124,2,6,0,29736
50,1,10,0,56211
64,0,15,0,42756
105,0,2,0,63658
62,0,2,0,5028
62,2,2,0,4188
20,0,5,0,35916
107,0,2,0,23350
69,0,5,2,64859
22,0,9,0,30240
149,0,5,0,480840
62,2,8,0,9468
99,0,2,0,38916
149,1,6,0,46533
149,0,10,0,54935
62,2,0.5,0,6283
62,0,0.5,0,3768
68,1,12,0,105072
62,0,5,0,18150
14,2,6,0,6264
44,2,9,0,51888
149,0,2,0,465336
62,2,2,0,5026
124,1,5,2,41856
149,1,22,0,1000000
62,0,2,0,9773
36,1,17,2,62352
86,0,0.5,0,10668
48,2,0.5,0,41618
62,2,0.5,0,2016
62,0,3,0,3348
107,0,1,0,3108
62,0,4,0,5026
36,0,11,0,51964
62,0,5,0,14660
118,2,6,0,47184
132,0,2,2,660
50,3,10,0,64859
107,1,1,0,1944
48,2,6,0,162150
62,2,11,0,12007
50,1,4,0,48644
50,0,6,0,58368
49,1,2,2,84804
118,1,7,2,37752
62,2,2,0,5196
149,0,7,0,109871
62,0,2,0,1680
48,2,2,0,35132
62,2,4,0,7536
52,3,27,0,12972
144,2,8,0,35508
107,0,2,0,454
155,0,1,0,6204
73,0,4,0,14340
62,0,2,0,9075
117,0,8,1,5424
50,0,4,0,70264
36,1,2,2,25980
50,1,9,0,38916
68,1,6,0,87552
66,2,10,0,86478
144,0,3,0,19728
50,0,6,0,70264
8,1,3,2,24648
149,2,17,0,64630
118,2,6,0,46428
50,0,9,2,172957
62,2,1,0,1680
99,0,8,0,64859
50,0,2,0,52
155,0,3,0,10344
62,0,3,0,13962
15,1,4,0,32424
130,1,6,0,36889
28,1,12,0,94539
74,0,3,0,24912
147,2,4,2,24468
99,1,39,0,82656
62,2,5,0,5028
68,0,1,0,49032
103,0,6,0,9876
62,2,3,0,321684
62,0,3,0,6696
8,1,3,1,17508
117,0,9,0,18996
129,1,30,2,32028
42,0,1,1,1920
147,2,1,0,6360
118,2,12,0,37620
62,2,6,0,10896
15,2,2,0,62366
62,2,5,0,8040
82,0,1,0,15564
117,2,3,0,15564
111,0,5,0,13512
149,0,4,0,44595
44,1,0.5,0,19452
62,0,1,0,5028
149,0,5,0,47180
118,2,6,0,9432
12,0,0.5,0,6360
118,3,5,0,56616
75,0,4,0,10272
62,0,7,0,55847
66,2,4,0,70264
149,1,10,0,64630
50,0,11,0,79993
39,1,7,0,112890
68,1,1,0,70044
14,0,14,2,22872
117,3,7,0,81420
62,0,2,0,4189
149,0,5,2,129259
62,0,5,0,10896
127,0,5,0,19452
62,1,3,0,4020
15,2,7,0,50320
144,0,3,0,13308
155,1,4,1,1548
62,0,6,0,251316
129,0,25,0,40030
50,2,6,0,65940
135,1,10,2,55224
66,0,8,0,42807
62,0,2,0,3348
147,2,3,2,66065
117,2,5,0,37452
5,0,4,0,11712
62,2,5,0,155976
131,3,12,0,648588
129,0,3,0,20820
22,0,20,0,48100
131,3,1,0,15564
124,1,3,0,18168
118,2,2,0,15096
151,2,8,0,110000
50,1,5,0,45396
68,0,8,1,122580
118,3,2,0,13212
69,0,6,2,21620
60,1,20,0,43239
112,2,3,0,27948
112,0,6,0,24300
112,0,10,2,1350
48,2,23,0,64859
131,3,2,0,26484
112,0,5,0,24300
22,1,10,0,13740
50,2,20,2,155664
28,0,20,0,83
50,3,8,0,135123
149,0,4,0,51704
143,2,2,0,3576
112,2,6,2,59532
131,0,4,0,39996
88,0,15,0,64859
39,1,3,0,64860
118,3,7,0,62910
129,0,6,0,32028
103,0,5,0,13632
112,3,5,0,14280
99,3,8,0,48648
149,1,9,0,76263
15,0,5,0,64860
126,2,10,2,32424
69,1,6,0,32424
60,1,3,0,11544
68,0,0.5,0,348
151,2,0.5,0,73900
50,0,1,0,4212
22,1,4,0,16488
62,0,2,0,2508
48,2,15,2,64859
33,0,2,0,13932
15,2,5,0,22056
62,0,3,0,5364
66,0,14,0,70264
149,2,9,0,54289
151,0,27,0,130000
112,1,0.5,0,10632
136,0,0.5,0,65868
69,2,2,0,39600
112,0,3,0,60744
151,2,39,0,2000000
36,1,5,0,20784
151,2,8,0,75000
112,1,12,2,17719
9,2,3,0,0
149,0,8,0,81433
69,2,4,0,39996
50,0,11,0,64859
147,0,7,0,36708
30,0,6,2,34296
22,1,6,0,9072
135,1,20,0,63816
22,0,2,0,7416
151,0,9,0,85000
129,1,7,0,38424
135,3,3,0,61368
105,1,26,0,102501
6,0,2,0,10032
22,0,8,0,19236
50,0,3,1,11676
50,0,0.5,0,50592
59,0,2,2,77184
131,0,1,0,30267
62,1,12,0,11169
117,0,12,0,27144
131,3,15,0,25944
62,0,2,0,8377
11,0,12,0,32652
131,1,8,0,97288
151,0,18,0,1776000
15,0,3,0,29832
127,1,8,2,64860
62,0,2,0,5028
117,0,6,0,32321
38,0,3,0,14196
131,0,20,0,389148
112,0,5,0,45564
99,0,7,0,57216
158,0,1,0,1200
50,0,6,0,54049
113,0,1,0,15564
28,0,4,0,37816
112,2,13,0,48600
69,1,12,2,19452
48,0,5,0,50806
149,0,2,1,310224
149,1,2,0,59459
113,1,24,0,48320
62,0,1,0,5864
12,0,11,0,25428
50,2,4,0,36324
149,1,6,0,64630
66,0,3,0,28105
74,0,2,0,17796
107,0,4,0,11676
149,0,1,0,45241
151,0,5,0,107081
50,1,5,0,45396
62,0,15,0,61432
22,1,28,0,35736
69,1,9,0,25944
149,0,4,0,71093
47,0,4,0,56211
22,1,5,0,15120
50,0,3,0,51887
129,0,20,0,79656
22,1,4,0,32988
28,1,34,2,83194
113,1,7,0,16860
63,0,2,0,12300
22,0,1,0,10032
50,1,2,0,12972
147,0,0.5,0,11748
22,2,12,0,17868
39,1,3,0,694704
28,2,18,0,102102
69,3,3,0,41077
50,3,8,0,80533
149,1,1,0,39010
50,1,15,0,78912
99,1,0.5,0,27240
149,0,1,0,32315
24,1,7,0,26520
149,2,26,0,129259
149,2,20,0,620448
147,0,3,0,14400
48,2,4,2,0
62,0,2,0,4468
131,0,5,0,27025
99,1,20,2,64859
107,0,4,0,6612
80,0,4,0,27372
149,1,20,0,103408
151,2,6,0,100000
39,2,6,0,81756
135,0,4,0,56460
112,0,2,0,27948
144,0,2,0,60000
36,1,8,0,51960
151,2,20,0,135000
149,0,6,0,465336
36,2,8,0,33780
99,1,1,0,43239
107,0,2,0,4668
151,1,7,0,150000
103,0,4,0,10080
62,0,5,0,20100
149,2,3,0,32315
151,0,8,0,90000
36,2,5,2,12991
151,0,4,0,85000
149,0,13,0,99530
50,0,5,0,75669
151,0,6,0,130000
48,0,6,0,39996
50,0,9,0,68210
61,0,17,2,122280
151,0,16,0,120000
41,2,13,0,27600
149,2,7,0,45499
112,0,2,0,11388
50,2,10,0,75240
149,1,10,0,620448
62,2,10,0,20943
69,1,2,0,16860
112,2,5,0,17004
22,0,2,0,13740
144,0,2,0,19724
149,0,3,0,33607
48,2,7,0,129718
151,0,3,0,72000
117,0,5,0,20352
151,2,4,0,105000
50,0,10,0,97284
151,2,5,0,136000
149,0,5,0,930672
40,0,6,0,28800
144,0,1,0,11832
149,0,6,0,51704
143,2,2,0,16836
30,1,4,2,10284
31,0,16,0,29663
15,2,6,2,93396
135,0,23,0,51552
117,0,2,0,21264
48,2,20,0,56211
151,0,2,0,2000000
131,1,2,0,35672
151,0,2,0,110000
14,0,4,0,23964
151,0,7,0,56000
69,1,12,0,23782
62,2,19,0,69809
22,2,3,0,18696
103,0,15,0,8556
151,2,9,0,132000
50,1,0.5,0,32424
54,1,10,0,18876
149,2,8,0,775560
151,0,5,0,90000
5,3,3,2,4050
135,1,7,0,61368
22,0,1,0,6876
22,1,3,0,6876
22,0,1,0,14100
22,1,5,0,9072
22,3,3,1,16488
62,0,9,0,1176
50,0,8,0,59454
29,1,0.5,0,12048
62,0,10,0,62828
135,2,3,0,36816
50,1,0.5,0,62697
151,0,15,0,130000
75,0,5,2,12972
151,0,7,0,109000
149,1,3,0,2585
72,0,3,0,21156
69,2,34,0,38916
62,0,0.5,1,5028
44,1,3,1,9084
8,0,0.5,0,30267
147,0,3,0,23004
151,0,2,0,82000
69,2,1,0,22056
131,2,2,0,26484
131,1,3,0,51887
15,1,18,0,58296
113,2,2,0,28105
151,2,7,0,192000
117,0,1,1,7596
52,0,0.5,0,12972
50,1,3,1,23782
22,0,7,0,13200
124,2,14,0,45396
48,1,3,0,48644
